"id","species","stop_id","timestamp","lon","lat","lc","argos.semi.major","argos.semi.minor","argos.error.radius","argos.orientation","gps.fix.type.raw","dist_from","n_locs","start","end","duration"
"P52799","PESA",161,"2018-09-03 19:30:00",-66.599,-14.168,"B",NA,NA,NA,NA,NA,6256.609973,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",161,"2018-09-04 12:26:00",-66.615,-14.197,"B",NA,NA,NA,NA,NA,3661.095105,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",161,"2018-09-04 18:10:00",-66.647,-14.196,"B",NA,NA,NA,NA,NA,3455.228271,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",161,"2018-09-04 20:37:00",-66.579,-14.166,"3",NA,NA,NA,NA,NA,8063.156055,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",161,"2018-09-05 19:36:00",-66.575,-14.196,"B",NA,NA,NA,NA,NA,3367.372663,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",161,"2018-09-05 20:05:00",-66.577,-14.162,"2",NA,NA,NA,NA,NA,3791.012993,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",161,"2018-09-06 11:44:00",-66.544,-14.178,"1",NA,NA,NA,NA,NA,3982.282006,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",161,"2018-09-06 19:28:00",-66.546,-14.133,"A",NA,NA,NA,NA,NA,5014.026564,49,"8/24/2018 11:16","9/6/2018 19:28",13.34
"P52799","PESA",163,"2019-08-27 19:23:00",-66.506,-14.512,"0",NA,NA,NA,NA,NA,NA,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-27 19:57:00",-66.49,-14.506,"3",NA,NA,NA,NA,NA,1849.149842,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-28 11:11:00",-66.512,-14.569,"B",NA,NA,NA,NA,NA,7402.95886,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-28 11:44:00",-66.501,-14.548,"B",NA,NA,NA,NA,NA,2620.987768,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-28 12:09:00",-66.504,-14.534,"A",NA,NA,NA,NA,NA,1591.645528,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-28 12:52:00",-66.477,-14.552,"B",NA,NA,NA,NA,NA,3532.589073,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-28 19:10:00",-66.491,-14.523,"A",NA,NA,NA,NA,NA,3563.354916,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-28 19:29:00",-66.499,-14.54,"A",NA,NA,NA,NA,NA,2079.532573,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-29 11:47:00",-66.486,-14.556,"2",NA,NA,NA,NA,NA,2265.937207,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-29 12:29:00",-66.49,-14.569,"B",NA,NA,NA,NA,NA,1509.963767,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-29 20:36:00",-66.504,-14.498,"2",NA,NA,NA,NA,NA,8046.371995,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-29 23:20:00",-66.463,-14.512,"B",NA,NA,NA,NA,NA,4685.409094,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-30 00:19:00",-66.502,-14.502,"A",NA,NA,NA,NA,NA,4347.960571,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-30 11:27:00",-66.461,-14.547,"1",NA,NA,NA,NA,NA,6679.418993,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-30 12:06:00",-66.48,-14.559,"1",NA,NA,NA,NA,NA,2444.487536,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-30 20:06:00",-66.498,-14.54,"2",NA,NA,NA,NA,NA,2869.695719,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-30 20:27:00",-66.499,-14.539,"B",NA,NA,NA,NA,NA,154.9291871,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-30 23:58:00",-66.507,-14.5,"3",NA,NA,NA,NA,NA,4426.230464,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-31 00:41:00",-66.505,-14.499,"2",NA,NA,NA,NA,NA,242.5962127,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-31 11:05:00",-66.515,-14.54,"1",NA,NA,NA,NA,NA,4689.596277,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-31 11:49:00",-66.498,-14.548,"0",NA,NA,NA,NA,NA,2036.796273,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-08-31 13:32:00",-66.49,-14.554,"B",NA,NA,NA,NA,NA,1090.477503,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-09-01 20:04:00",-66.496,-14.545,"2",NA,NA,NA,NA,NA,1192.356222,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-09-01 20:41:00",-66.489,-14.536,"B",NA,NA,NA,NA,NA,1254.069126,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-09-01 23:18:00",-66.51,-14.478,"B",NA,NA,NA,NA,NA,6841.69217,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-09-01 23:59:00",-66.507,-14.482,"B",NA,NA,NA,NA,NA,550.2979782,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-09-02 10:25:00",-66.525,-14.554,"B",NA,NA,NA,NA,NA,8246.392024,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-09-02 11:08:00",-66.511,-14.517,"1",NA,NA,NA,NA,NA,4386.402939,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",163,"2019-09-02 12:48:00",-66.455,-14.561,"A",NA,NA,NA,NA,NA,7771.956117,29,"8/27/2019 19:23","9/2/2019 12:48",5.73
"P52799","PESA",164,"2019-09-03 19:43:00",-65.811,-14.187,"1",NA,NA,NA,NA,NA,NA,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-03 23:18:00",-65.823,-14.172,"B",NA,NA,NA,NA,NA,2113.19225,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-04 19:31:00",-65.837,-14.197,"1",NA,NA,NA,NA,NA,3166.703508,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-04 20:51:00",-65.856,-14.178,"B",NA,NA,NA,NA,NA,2945.897404,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-04 23:55:00",-65.813,-14.188,"3",NA,NA,NA,NA,NA,4772.472981,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-05 00:37:00",-65.809,-14.185,"2",NA,NA,NA,NA,NA,545.794603,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-05 19:19:00",-65.801,-14.198,"A",NA,NA,NA,NA,NA,1685.133217,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-05 20:17:00",-65.81,-14.197,"2",NA,NA,NA,NA,NA,977.6326382,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-06 10:44:00",-65.787,-14.179,"A",NA,NA,NA,NA,NA,3190.075012,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-06 11:17:00",-65.794,-14.214,"1",NA,NA,NA,NA,NA,3968.743295,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-06 19:06:00",-65.82,-14.241,"B",NA,NA,NA,NA,NA,4111.543983,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-06 19:46:00",-65.814,-14.195,"2",NA,NA,NA,NA,NA,5161.466321,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-07 11:03:00",-65.827,-14.194,"0",NA,NA,NA,NA,NA,1407.379612,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-07 11:35:00",-65.838,-14.216,"B",NA,NA,NA,NA,NA,2721.559423,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-07 11:59:00",-65.844,-14.204,"B",NA,NA,NA,NA,NA,1484.48072,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-07 12:43:00",-65.844,-14.199,"B",NA,NA,NA,NA,NA,556.597454,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-07 18:54:00",-65.781,-14.201,"B",NA,NA,NA,NA,NA,6802.488586,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-07 19:15:00",-65.779,-14.197,"B",NA,NA,NA,NA,NA,494.8314817,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-07 20:55:00",-65.82,-14.186,"B",NA,NA,NA,NA,NA,4591.120265,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P52799","PESA",164,"2019-09-08 11:41:00",-65.811,-14.202,"1",NA,NA,NA,NA,NA,2028.734119,20,"9/3/2019 19:43","9/8/2019 11:41",4.66
"P66656","PESA",165,"2019-08-23 10:32:00",-64.92,-15.722,"0",NA,NA,NA,NA,NA,NA,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-23 11:13:00",-64.923,-15.722,"1",NA,NA,NA,NA,NA,321.464342,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-23 11:46:00",-64.93,-15.736,"B",NA,NA,NA,NA,NA,1729.573411,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-23 12:56:00",-64.962,-15.77,"B",NA,NA,NA,NA,NA,5106.791451,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-23 20:10:00",-64.91,-15.712,"B",NA,NA,NA,NA,NA,8528.112806,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-23 20:23:00",-64.925,-15.72,"2",NA,NA,NA,NA,NA,1837.586793,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-23 23:04:00",-64.923,-15.725,"A",NA,NA,NA,NA,NA,596.4302877,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-24 10:52:00",-64.935,-15.723,"A",NA,NA,NA,NA,NA,1304.976931,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-24 11:53:00",-64.945,-15.73,"A",NA,NA,NA,NA,NA,1324.905032,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-24 12:33:00",-64.931,-15.732,"B",NA,NA,NA,NA,NA,1516.53218,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-24 19:51:00",-64.937,-15.725,"3",NA,NA,NA,NA,NA,1010.217951,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-24 20:01:00",-64.931,-15.722,"3",NA,NA,NA,NA,NA,724.4856527,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-25 11:29:00",-64.923,-15.736,"1",NA,NA,NA,NA,NA,1778.663695,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-25 12:12:00",-64.932,-15.733,"2",NA,NA,NA,NA,NA,1020.523342,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-25 19:48:00",-64.914,-15.695,"3",NA,NA,NA,NA,NA,4649.150219,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-26 11:11:00",-64.855,-15.712,"0",NA,NA,NA,NA,NA,6599.841783,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-26 11:53:00",-64.923,-15.696,"3",NA,NA,NA,NA,NA,7501.6793,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-26 19:35:00",-64.916,-15.695,"1",NA,NA,NA,NA,NA,758.3954294,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-28 10:28:00",-64.921,-15.698,"1",NA,NA,NA,NA,NA,631.3903794,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-28 11:10:00",-64.915,-15.689,"3",NA,NA,NA,NA,NA,1190.473565,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-28 12:03:00",-64.92,-15.686,"B",NA,NA,NA,NA,NA,631.4104479,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-29 10:09:00",-65.014,-15.683,"B",NA,NA,NA,NA,NA,10079.93664,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-29 10:52:00",-64.961,-15.703,"B",NA,NA,NA,NA,NA,6100.765966,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",165,"2019-08-29 11:48:00",-64.916,-15.71,"1",NA,NA,NA,NA,NA,4884.884522,24,"8/23/2019 10:32","8/29/2019 11:48",6.05
"P66656","PESA",166,"2020-08-19 18:03:00",-64.487,-15.957,"A",NA,NA,NA,NA,NA,NA,4,"8/19/2020 18:03","8/21/2020 10:10",1.67
"P66656","PESA",166,"2020-08-19 18:28:00",-64.49,-15.964,"B",NA,NA,NA,NA,NA,842.795893,4,"8/19/2020 18:03","8/21/2020 10:10",1.67
"P66656","PESA",166,"2020-08-19 21:13:00",-64.446,-15.945,"B",NA,NA,NA,NA,NA,5162.541699,4,"8/19/2020 18:03","8/21/2020 10:10",1.67
"P66656","PESA",166,"2020-08-21 10:10:00",-64.519,-15.957,"1",NA,NA,NA,NA,NA,7926.804357,4,"8/19/2020 18:03","8/21/2020 10:10",1.67
"P66656","PESA",167,"2020-08-23 18:03:00",-64.158,-16.029,"1",NA,NA,NA,NA,NA,NA,5,"8/23/2020 18:03","8/24/2020 17:32",0.98
"P66656","PESA",167,"2020-08-23 18:57:00",-64.171,-16.031,"A",NA,NA,NA,NA,NA,1408.590286,5,"8/23/2020 18:03","8/24/2020 17:32",0.98
"P66656","PESA",167,"2020-08-23 22:00:00",-64.139,-16.016,"1",NA,NA,NA,NA,NA,3809.303376,5,"8/23/2020 18:03","8/24/2020 17:32",0.98
"P66656","PESA",167,"2020-08-24 09:06:00",-64.155,-16.038,"3",NA,NA,NA,NA,NA,2988.023697,5,"8/23/2020 18:03","8/24/2020 17:32",0.98
"P66656","PESA",167,"2020-08-24 17:32:00",-64.173,-16.032,"A",NA,NA,NA,NA,NA,2038.3289,5,"8/23/2020 18:03","8/24/2020 17:32",0.98
"P66659","PESA",168,"2019-08-24 12:34:00",-64.418,-9.416,"B",NA,NA,NA,NA,NA,NA,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-24 19:47:00",-64.424,-9.342,"3",NA,NA,NA,NA,NA,8263.958879,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-24 19:58:00",-64.421,-9.34,"B",NA,NA,NA,NA,NA,397.6911095,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-25 11:28:00",-64.416,-9.331,"1",NA,NA,NA,NA,NA,1142.542361,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-25 12:10:00",-64.428,-9.363,"2",NA,NA,NA,NA,NA,3798.26532,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-25 19:48:00",-64.406,-9.34,"1",NA,NA,NA,NA,NA,3520.620031,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-26 00:02:00",-64.427,-9.314,"B",NA,NA,NA,NA,NA,3701.128741,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-26 11:48:00",-64.505,-9.324,"0",NA,NA,NA,NA,NA,8640.334132,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-26 19:36:00",-64.397,-9.338,"1",NA,NA,NA,NA,NA,11965.35353,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-26 20:27:00",-64.415,-9.345,"2",NA,NA,NA,NA,NA,2125.192199,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-26 23:42:00",-64.422,-9.342,"2",NA,NA,NA,NA,NA,838.291449,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-27 00:22:00",-64.424,-9.349,"B",NA,NA,NA,NA,NA,809.6112912,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-27 11:27:00",-64.422,-9.347,"1",NA,NA,NA,NA,NA,312.7753881,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-27 19:25:00",-64.484,-9.362,"0",NA,NA,NA,NA,NA,7011.750695,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-27 19:55:00",-64.429,-9.342,"2",NA,NA,NA,NA,NA,6438.388353,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-27 23:23:00",-64.434,-9.348,"A",NA,NA,NA,NA,NA,864.722666,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-28 11:42:00",-64.412,-9.27,"B",NA,NA,NA,NA,NA,9012.98559,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-28 19:11:00",-64.445,-9.347,"2",NA,NA,NA,NA,NA,9306.67439,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-28 19:28:00",-64.451,-9.344,"B",NA,NA,NA,NA,NA,738.8351949,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-28 23:43:00",-64.415,-9.34,"3",NA,NA,NA,NA,NA,3979.341329,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-29 10:50:00",-64.328,-9.196,"B",NA,NA,NA,NA,NA,18663.42606,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-29 11:45:00",-64.317,-9.237,"B",NA,NA,NA,NA,NA,4721.437415,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-29 12:28:00",-64.366,-9.198,"B",NA,NA,NA,NA,NA,6916.510158,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-30 20:05:00",-64.414,-9.341,"A",NA,NA,NA,NA,NA,16769.46698,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-31 00:01:00",-64.423,-9.36,"B",NA,NA,NA,NA,NA,2334.69057,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-31 11:44:00",-64.375,-9.353,"2",NA,NA,NA,NA,NA,5329.52151,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-31 19:34:00",-64.408,-9.339,"A",NA,NA,NA,NA,NA,3945.613094,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-08-31 20:18:00",-64.386,-9.334,"B",NA,NA,NA,NA,NA,2479.856039,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-01 10:44:00",-64.415,-9.339,"A",NA,NA,NA,NA,NA,3233.760138,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-01 11:26:00",-64.403,-9.345,"A",NA,NA,NA,NA,NA,1477.682207,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-01 23:18:00",-64.424,-9.326,"1",NA,NA,NA,NA,NA,3129.633434,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-01 23:59:00",-64.414,-9.324,"2",NA,NA,NA,NA,NA,1120.819149,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-02 19:53:00",-64.406,-9.34,"1",NA,NA,NA,NA,NA,1986.100601,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-02 20:10:00",-64.415,-9.344,"2",NA,NA,NA,NA,NA,1084.240644,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-02 23:00:00",-64.415,-9.328,"A",NA,NA,NA,NA,NA,1781.111853,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-02 23:40:00",-64.414,-9.322,"A",NA,NA,NA,NA,NA,676.8897396,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-03 11:43:00",-64.416,-9.283,"B",NA,NA,NA,NA,NA,4347.016111,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-03 19:42:00",-64.428,-9.342,"B",NA,NA,NA,NA,NA,6698.83411,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-04 12:02:00",-64.436,-9.354,"1",NA,NA,NA,NA,NA,1598.942592,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-04 23:57:00",-64.421,-9.322,"2",NA,NA,NA,NA,NA,3924.823177,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66659","PESA",168,"2019-09-05 19:20:00",-64.408,-9.347,"2",NA,NA,NA,NA,NA,3127.966592,41,"8/24/2019 12:34","9/5/2019 19:20",12.28
"P66661","PESA",171,"2019-08-12 23:37:00",-69.434,-4.183,"1",NA,NA,NA,NA,NA,NA,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-13 00:20:00",-69.404,-4.175,"2",NA,NA,NA,NA,NA,3447.707895,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-13 12:13:00",-69.407,-4.176,"1",NA,NA,NA,NA,NA,351.1823142,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-13 20:27:00",-69.431,-4.139,"B",NA,NA,NA,NA,NA,4905.606971,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-15 12:17:00",-69.417,-4.172,"1",NA,NA,NA,NA,NA,3988.859922,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-15 20:06:00",-69.434,-4.173,"3",NA,NA,NA,NA,NA,1890.695435,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-15 21:09:00",-69.43,-4.175,"B",NA,NA,NA,NA,NA,496.7798137,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-16 11:55:00",-69.429,-4.169,"3",NA,NA,NA,NA,NA,677.0815956,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-16 19:55:00",-69.422,-4.166,"2",NA,NA,NA,NA,NA,845.8905575,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-16 20:38:00",-69.426,-4.167,"2",NA,NA,NA,NA,NA,457.8404317,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-17 19:41:00",-69.436,-4.168,"1",NA,NA,NA,NA,NA,1115.818239,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-17 20:10:00",-69.436,-4.168,"B",NA,NA,NA,NA,NA,0,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-19 11:52:00",-69.429,-4.167,"2",NA,NA,NA,NA,NA,785.10802,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-19 12:35:00",-69.51,-4.112,"A",NA,NA,NA,NA,NA,10879.62931,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-19 19:18:00",-69.451,-4.173,"1",NA,NA,NA,NA,NA,9435.162538,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-19 20:45:00",-69.433,-4.168,"2",NA,NA,NA,NA,NA,2074.507936,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-20 11:32:00",-69.423,-4.178,"A",NA,NA,NA,NA,NA,1572.209897,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-20 12:09:00",-69.436,-4.166,"3",NA,NA,NA,NA,NA,1966.626774,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-20 20:14:00",-69.443,-4.17,"3",NA,NA,NA,NA,NA,895.6976444,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-21 11:51:00",-69.446,-4.169,"3",NA,NA,NA,NA,NA,351.1847275,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-21 18:59:00",-69.442,-4.173,"B",NA,NA,NA,NA,NA,628.8847575,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-21 21:21:00",-69.488,-4.109,"B",NA,NA,NA,NA,NA,8765.988283,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-22 12:04:00",-69.556,-4.123,"B",NA,NA,NA,NA,NA,7709.369504,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-23 12:53:00",-69.422,-4.206,"A",NA,NA,NA,NA,NA,17513.03695,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-23 20:22:00",-69.44,-4.17,"3",NA,NA,NA,NA,NA,4478.132834,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-24 12:27:00",-69.43,-4.176,"3",NA,NA,NA,NA,NA,1295.667435,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
"P66661","PESA",171,"2019-08-25 11:27:00",-69.411,-4.182,"1",NA,NA,NA,NA,NA,2212.663377,41,"8/12/2019 23:37","8/29/2019 12:24",16.53
